"Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","r_min","r_max","r_mean","c_min","c_max","c_mean","i_min","mean_int","i_max","mean_response","Complexity","id","significant","null","response"
"487",0,0,0,0,0,1,1,1,5.57115275384688,7.09573187158795,6.17039126626694,59.218371489022,65.005159969949,61.8538756326916,0.142450291576788,0.247229445999073,0.400163607622727,0.0997575528315918,3,"678",TRUE,0.427307551582741,"Synergism"
"487",1,1,1,1,0,0,0,0,60.398882599491,62.3986472018437,61.4956898287315,59.218371489022,65.005159969949,61.8538756326916,0.703452329820924,0.988214578185813,1.35088813066047,0.994209161506917,4,"1234",FALSE,1.03228511795757,"Additive"
"487",1,1,1,0,1,0,0,0,61.357266290332,62.4304965424708,61.977973793606,59.218371489022,65.005159969949,61.8538756326916,0.717780589970691,1.0051855267241,1.36923261254561,1.00200631180577,4,"1235",FALSE,1.02270057441196,"Additive"
"487",1,1,1,0,0,1,0,0,51.7429109825983,62.7772271515543,59.5838020265793,59.218371489022,65.005159969949,61.8538756326916,0.59681943304319,0.871917803443725,1.20863153505746,0.963299411994929,4,"1236",FALSE,1.13184775739162,"Additive"
"487",1,1,1,0,0,0,1,0,39.3041792773076,40.4554678976699,39.8974897387359,59.218371489022,65.005159969949,61.8538756326916,23.1591871397959,91.7838477987897,182.547113239462,0.645028130099077,4,"1237",TRUE,0.00975381867759031,"Antagonism"
"487",1,1,1,0,0,0,0,1,61.4690308827264,62.1831579413475,61.818789719993,59.218371489022,65.005159969949,61.8538756326916,0.655864814141871,0.920013846915777,1.25848505589478,0.999432761288768,4,"1238",FALSE,1.11713914769324,"Additive"
"487",1,1,0,1,1,0,0,0,60.980347144367,62.2584255425893,61.5947053244868,59.218371489022,65.005159969949,61.8538756326916,0.723910224388746,1.00203257497112,1.35345397911639,0.995809958461717,4,"1245",FALSE,1.01899690388715,"Additive"
"487",1,1,0,1,0,1,0,0,60.4935841216835,62.162168209664,61.3750539105802,59.218371489022,65.005159969949,61.8538756326916,0.67900210587403,0.945614894624124,1.27798154800172,0.992258824249674,4,"1246",FALSE,1.07898231661018,"Additive"
"487",1,1,0,1,0,0,1,0,9.11154263735493,10.4213149618229,9.62015745458972,59.218371489022,65.005159969949,61.8538756326916,0.560900986654904,1.07499267755255,1.87921307054124,0.155530390879908,4,"1247",FALSE,0.158640632660726,"Additive"
"487",1,1,0,1,0,0,0,1,62.3498771369582,63.8402245716661,63.0440106348152,59.218371489022,65.005159969949,61.8538756326916,0.710286187835795,0.981987613616642,1.32600081869222,1.01924107406286,4,"1248",FALSE,1.06799388575428,"Additive"
"487",1,1,0,0,1,1,0,0,63.2522185050993,63.8932107137052,63.4747268515937,59.218371489022,65.005159969949,61.8538756326916,0.706148665363099,0.977674528280823,1.31730777337107,1.02620452158127,4,"1256",FALSE,1.07595572746109,"Additive"
"487",1,1,0,0,1,0,1,0,21.2779474027921,23.3350565646497,22.1699438816405,59.218371489022,65.005159969949,61.8538756326916,0.727692721655363,1.30118173879788,2.13746675852064,0.35842449086445,4,"1257",FALSE,0.297034450353961,"Additive"
"487",1,1,0,0,1,0,0,1,60.953019550148,63.0332569206577,61.9650714256738,59.218371489022,65.005159969949,61.8538756326916,0.705155222024211,0.97898747965292,1.32554955138101,1.00179771747275,4,"1258",FALSE,1.05214737388442,"Additive"
"487",1,1,0,0,0,1,1,0,36.4123931735571,39.3319522768553,37.9831015797627,59.218371489022,65.005159969949,61.8538756326916,0.804919216635568,2.31255690284987,5.084243561677,0.614077956979101,4,"1267",FALSE,0.331218230704329,"Additive"
"487",1,1,0,0,0,1,0,1,61.4578309605923,62.2791603136054,61.7966241627053,59.218371489022,65.005159969949,61.8538756326916,0.644759389639298,0.892750197032724,1.21010768274004,0.999074407716562,4,"1268",FALSE,1.14721897826705,"Additive"
"487",1,1,0,0,0,0,1,1,8.8075226475856,10.9105990455062,9.90306980073315,59.218371489022,65.005159969949,61.8538756326916,15.6067283467525,32.5871915186431,61.5075157420623,0.160104273166985,4,"1278",TRUE,0.0054891762667474,"Antagonism"
"487",1,0,1,1,1,0,0,0,62.4529658261204,63.764465721267,63.1652108903351,59.218371489022,65.005159969949,61.8538756326916,0.711305043633137,1.0014070052585,1.37008546081632,1.02120053503891,4,"1345",FALSE,1.04798893316351,"Additive"
"487",1,0,1,1,0,1,0,0,61.5406968636353,62.326050172187,61.941289203599,59.218371489022,65.005159969949,61.8538756326916,0.701685236495458,0.987142188831914,1.36296394769409,1.00141322706157,4,"1346",FALSE,1.04165703707982,"Additive"
"487",1,0,1,1,0,0,1,0,7.99695099728103,9.33973748525404,8.66421572348766,59.218371489022,65.005159969949,61.8538756326916,2.68454051177984,5.70803665081411,10.6404739536938,0.140075551206178,4,"1347",TRUE,0.0277176900990628,"Antagonism"
"487",1,0,1,1,0,0,0,1,61.5916873922532,62.5683900332972,61.9327141463205,59.218371489022,65.005159969949,61.8538756326916,0.671926572033463,0.969608330401286,1.33917652245244,1.00127459294705,4,"1348",FALSE,1.06414813716276,"Additive"
"487",1,0,1,0,1,1,0,0,62.1396633431551,62.4963070664329,62.2881754897442,59.218371489022,65.005159969949,61.8538756326916,0.675688391908306,0.949085619156667,1.2956123075646,1.00702138471697,4,"1356",FALSE,1.09107951515931,"Additive"
"487",1,0,1,0,1,0,1,0,33.1374054618282,35.1719700176604,34.5556509908429,59.218371489022,65.005159969949,61.8538756326916,24.2316070555493,46.2384163158328,80.7499924614078,0.558665898254227,4,"1357",TRUE,0.0133691920503504,"Antagonism"
"487",1,0,1,0,1,0,0,1,62.5131219588922,63.6588119461712,63.1606498831686,59.218371489022,65.005159969949,61.8538756326916,0.680489322214189,0.963115212551167,1.32587770880081,1.02112679661719,4,"1358",FALSE,1.0929581209576,"Additive"
"487",1,0,1,0,0,1,1,0,2.10816333474098,2.50690554051864,2.29777511783796,59.218371489022,65.005159969949,61.8538756326916,0.273372061988761,0.827356426109391,1.93599096189996,0.0371484421038206,4,"1367",FALSE,0.0572298132097148,"Additive"
"487",1,0,1,0,0,1,0,1,61.0915610280621,62.2647595062203,61.7212155553377,59.218371489022,65.005159969949,61.8538756326916,0.666480135906996,0.938568419830725,1.2927655869103,0.99785526652943,4,"1368",FALSE,1.09501527079558,"Additive"
"487",1,0,1,0,0,0,1,1,39.0800296632507,41.2430245091553,40.0166642856168,59.218371489022,65.005159969949,61.8538756326916,43.1587717826787,88.8162935823186,163.45385183852,0.646954841168704,4,"1378",TRUE,0.00815631472834934,"Antagonism"
"487",1,0,0,1,1,1,0,0,62.6260903892178,63.8017883468905,63.0280350382856,59.218371489022,65.005159969949,61.8538756326916,0.667712394101859,0.930156272815277,1.2748360651605,1.01898279442612,4,"1456",FALSE,1.1205560037897,"Additive"
"487",1,0,0,1,1,0,1,0,18.9635013647863,20.0568003600666,19.464658882642,59.218371489022,65.005159969949,61.8538756326916,3.4962098615797,6.69830556443647,11.7797348750056,0.314687781218908,4,"1457",TRUE,0.0517542499431073,"Antagonism"
"487",1,0,0,1,1,0,0,1,63.1346409120746,64.4281341405345,63.7258938718088,59.218371489022,65.005159969949,61.8538756326916,0.706296991897189,0.981625862077495,1.34743540505537,1.0302651728767,4,"1458",FALSE,1.07746329814081,"Additive"
"487",1,0,0,1,0,1,1,0,21.8098646550902,23.9837726138223,22.7810509534837,59.218371489022,65.005159969949,61.8538756326916,0.2340232304512,0.687199841262936,1.61014286127256,0.368304341813034,4,"1467",FALSE,0.681484747614203,"Additive"
"487",1,0,0,1,0,1,0,1,61.6571557404089,64.0855115171192,62.7488391477236,59.218371489022,65.005159969949,61.8538756326916,0.729112065318968,1.02215545736529,1.40050818452779,1.01446899658069,4,"1468",FALSE,1.01959961383258,"Additive"
"487",1,0,0,1,0,0,1,1,19.7160963234862,23.8058486505505,21.3246205985215,59.218371489022,65.005159969949,61.8538756326916,2.21723322847774,4.25517760616434,7.44823758804624,0.344758034648533,4,"1478",TRUE,0.088978510885352,"Antagonism"
"487",1,0,0,0,1,1,1,0,24.7658709215319,28.0344863733261,26.1967427957095,59.218371489022,65.005159969949,61.8538756326916,0.168393592009591,0.463078199167809,1.0126937686602,0.42352629528462,4,"1567",FALSE,1.13233515258259,"Additive"
"487",1,0,0,0,1,1,0,1,62.1981337729893,63.7397094076895,62.7563667997245,59.218371489022,65.005159969949,61.8538756326916,0.670873220820543,0.929758177751148,1.26920944429217,1.01459069715198,4,"1568",FALSE,1.11968657618965,"Additive"
"487",1,0,0,0,1,0,1,1,20.450903455495,24.0234724027772,22.0492575284782,59.218371489022,65.005159969949,61.8538756326916,0.863241703075574,1.52680964152935,2.53503848962714,0.356473338217541,4,"1578",FALSE,0.250857455616631,"Additive"
"487",1,0,0,0,0,1,1,1,8.67727164495913,14.2151315078696,10.8897487250752,59.218371489022,65.005159969949,61.8538756326916,1.00738172046771,3.10011721472678,7.40696222048455,0.176056045214403,4,"1678",TRUE,0.0711680108294355,"Antagonism"
"487",0,1,1,1,1,0,0,0,59.8923369276548,61.3781824562631,60.7702757074846,59.218371489022,65.005159969949,61.8538756326916,0.727695090080249,0.997755370580947,1.34026413202055,0.982481292980867,4,"2345",FALSE,1.0090650797298,"Additive"
"487",0,1,1,1,0,1,0,0,59.819703760492,61.1792177639209,60.4816733345394,59.218371489022,65.005159969949,61.8538756326916,0.696786114528689,0.954604254395323,1.28241693444826,0.977815419258435,4,"2346",FALSE,1.05107924808164,"Additive"
"487",0,1,1,1,0,0,1,0,5.01385083173978,8.37611651693819,6.82486619556333,59.218371489022,65.005159969949,61.8538756326916,0.618974397069282,2.80565278939117,6.4147305113295,0.110338537815991,4,"2347",FALSE,0.056472812174457,"Additive"
"487",0,1,1,1,0,0,0,1,61.7095532777281,63.4888748939968,62.6297884564946,59.218371489022,65.005159969949,61.8538756326916,0.736826351847095,1.01764994244814,1.37857384264384,1.01254428790219,4,"2348",FALSE,1.02156514438625,"Additive"
"487",0,1,1,0,1,1,0,0,61.5215267375963,62.9313886736967,62.3565343135052,59.218371489022,65.005159969949,61.8538756326916,0.703219908644324,0.963155458481549,1.29354981053189,1.00812655109598,4,"2356",FALSE,1.07387779293771,"Additive"
"487",0,1,1,0,1,0,1,0,1.3536397483853,2.06902780556807,1.79073787080722,59.218371489022,65.005159969949,61.8538756326916,0.541115237071349,2.25041877909494,4.78265716544264,0.0289511021336998,4,"2357",FALSE,0.0177557809355603,"Additive"
"487",0,1,1,0,1,0,0,1,60.0231962853575,61.3322790497881,60.60106796058,59.218371489022,65.005159969949,61.8538756326916,0.733529136128159,1.02618091548098,1.37097619117598,0.979745688377698,4,"2358",FALSE,0.977999957200214,"Additive"
"487",0,1,1,0,0,1,1,0,4.30499995867363,9.54523567208951,7.22671512170497,59.218371489022,65.005159969949,61.8538756326916,0.409499592700193,2.62978856236629,7.63096770159093,0.116835283929815,4,"2367",FALSE,0.0725890613359994,"Additive"
"487",0,1,1,0,0,1,0,1,61.2149369765294,61.6379557804398,61.4421901886675,59.218371489022,65.005159969949,61.8538756326916,0.723284565978481,1.00227820765622,1.35541171370076,0.993344225566901,4,"2368",FALSE,1.0182738457352,"Additive"
"487",0,1,1,0,0,0,1,1,2.5865571765353,4.88532298733128,3.79854398540369,59.218371489022,65.005159969949,61.8538756326916,18.4592976944426,93.2701126396579,230.593166429079,0.0614115760176561,4,"2378",TRUE,0.000967380115463974,"Antagonism"
"487",0,1,0,1,1,1,0,0,62.0598511206853,64.674336851,62.8364960698377,59.218371489022,65.005159969949,61.8538756326916,0.757393915916513,1.03616170620231,1.38329262208083,1.01588615793424,4,"2456",FALSE,1.00534439507566,"Additive"
"487",0,1,0,1,1,0,1,0,1.52942553439035,3.15761049273812,2.59522210948658,59.218371489022,65.005159969949,61.8538756326916,0.0943581887262585,0.25226046729194,0.491806152631,0.0419573079769139,4,"2457",TRUE,0.185230352916632,"Synergism"
"487",0,1,0,1,1,0,0,1,60.7082868011971,63.3420783257931,61.966172990659,59.218371489022,65.005159969949,61.8538756326916,0.780934837857151,1.07530964557755,1.44397723896277,1.00181552662333,4,"2458",FALSE,0.953965932163765,"Additive"
"487",0,1,0,1,0,1,1,0,1.92521879125405,3.84123124329628,2.82387149843702,59.218371489022,65.005159969949,61.8538756326916,0.00682721094100276,0.0233038776386575,0.0587035626144273,0.0456539136723798,4,"2467",TRUE,2.48729541848705,"Antagonism"
"487",0,1,0,1,0,1,0,1,61.7620260637167,63.2183562065637,62.5659289966699,59.218371489022,65.005159969949,61.8538756326916,0.749390030560306,1.0306497783668,1.38922323907222,1.01151186335043,4,"2468",FALSE,1.00175149575898,"Additive"
"487",0,1,0,1,0,0,1,1,4.87353445544787,8.28829197682652,6.23213636898582,59.218371489022,65.005159969949,61.8538756326916,1.45101843624842,3.51215317970199,7.65896247841901,0.100755794285135,4,"2478",TRUE,0.0329627109589147,"Antagonism"
"487",0,1,0,0,1,1,1,0,5.07389532370941,9.69420200695451,6.7469127379721,59.218371489022,65.005159969949,61.8538756326916,0.0166813289556812,0.0520975858392224,0.130441856546732,0.109078253689994,4,"2567",TRUE,2.61400761464288,"Antagonism"
"487",0,1,0,0,1,1,0,1,60.5715618382569,61.5434072150927,61.0469916346092,59.218371489022,65.005159969949,61.8538756326916,0.741910344249279,1.01810796007372,1.35673096992727,0.986954996920906,4,"2568",FALSE,0.994962101408486,"Additive"
"487",0,1,0,0,1,0,1,1,16.1571982160067,20.0032189401717,18.2474195235364,59.218371489022,65.005159969949,61.8538756326916,2.88165221774136,5.8775232405461,11.0802897497451,0.295008507339062,4,"2578",TRUE,0.056170594187537,"Antagonism"
"487",0,1,0,0,0,1,1,1,4.61010514174469,7.33188714835555,5.90873968931205,59.218371489022,65.005159969949,61.8538756326916,2.31253735799245,7.78869002638132,19.7023620389022,0.0955273962847545,4,"2678",TRUE,0.0161150922679693,"Antagonism"
"487",0,0,1,1,1,1,0,0,61.2486239325317,62.9588180008893,62.0587848293356,59.218371489022,65.005159969949,61.8538756326916,0.767332680737768,1.05572490888646,1.42322861727736,1.00331279478526,4,"3456",FALSE,0.974300881344927,"Additive"
"487",0,0,1,1,1,0,1,0,9.95316194719345,13.6664308407719,11.9953139161029,59.218371489022,65.005159969949,61.8538756326916,35.9265176469159,79.6477222573617,154.726424764746,0.193929867666417,4,"3457",TRUE,0.00276214848966749,"Antagonism"
"487",0,0,1,1,1,0,0,1,61.975745910697,64.0367650773148,62.722803639875,59.218371489022,65.005159969949,61.8538756326916,0.802147026344889,1.11234858309772,1.49791087918676,1.01404807699267,4,"3458",FALSE,0.936483937348076,"Additive"
"487",0,0,1,1,0,1,1,0,5.09399390665185,8.38983299283064,7.15000620150712,59.218371489022,65.005159969949,61.8538756326916,0.311305894299839,1.06253840756829,2.63717085990704,0.115595120408722,4,"3467",FALSE,0.141879994139258,"Additive"
"487",0,0,1,1,0,1,0,1,62.5412222167766,62.8652644973703,62.7376325543825,59.218371489022,65.005159969949,61.8538756326916,0.83071694876278,1.15573331437198,1.55869368078268,1.01428781806558,4,"3468",FALSE,0.900375237594319,"Additive"
"487",0,0,1,1,0,0,1,1,28.5767751270766,34.7264092675848,31.2673182025155,59.218371489022,65.005159969949,61.8538756326916,16.311472719674,36.3356574916187,70.7309638824255,0.505502975887736,4,"3478",TRUE,0.0159889411741811,"Antagonism"
"487",0,0,1,0,1,1,1,0,19.6481443631365,23.2956192333204,21.7234406146651,59.218371489022,65.005159969949,61.8538756326916,3.75776958423887,11.3037221848608,25.6070734258361,0.35120581196344,4,"3567",TRUE,0.0398061743917266,"Antagonism"
"487",0,0,1,0,1,1,0,1,61.6359507737106,64.097873922895,62.7401131238432,59.218371489022,65.005159969949,61.8538756326916,0.779978726339757,1.0771191664221,1.44830486303915,1.01432792176863,4,"3568",FALSE,0.96617938568973,"Additive"
"487",0,0,1,0,1,0,1,1,24.2156429275216,28.4199376685345,26.5840055673907,59.218371489022,65.005159969949,61.8538756326916,33.0210005030762,66.5767558208757,120.684703599062,0.429787225060159,4,"3578",TRUE,0.00721934255124583,"Antagonism"
"487",0,0,1,0,0,1,1,1,22.3934694079889,27.3475390211921,24.4391186565853,59.218371489022,65.005159969949,61.8538756326916,21.1587452804076,66.1512955119023,160.978853993366,0.395110547344077,4,"3678",TRUE,0.00775533684863894,"Antagonism"
"487",0,0,0,1,1,1,1,0,21.86698600802,25.6496582707733,23.8525248528,59.218371489022,65.005159969949,61.8538756326916,0.494027248281138,1.50609763571754,3.49689761952005,0.385627005726271,4,"4567",FALSE,0.325775725925206,"Additive"
"487",0,0,0,1,1,1,0,1,60.5791376444853,63.0526974124083,61.7641440217709,59.218371489022,65.005159969949,61.8538756326916,0.754456358089735,1.03922963792878,1.40658479866355,0.998549296871007,4,"4568",FALSE,0.983561760119235,"Additive"
"487",0,0,0,1,1,0,1,1,2.96701395965162,5.11958649689264,4.36652553283625,59.218371489022,65.005159969949,61.8538756326916,0.587047634503053,1.38838919499765,2.58423375938576,0.0705942107616036,4,"4578",FALSE,0.0562369970609915,"Additive"
"487",0,0,0,1,0,1,1,1,4.21268446576365,5.5820328415171,4.99915064015081,59.218371489022,65.005159969949,61.8538756326916,0.173612536242406,0.520396125148245,1.24649209927348,0.080821946709328,4,"4678",FALSE,0.195892372801918,"Additive"
"487",0,0,0,0,1,1,1,1,6.69461364303821,22.1201042769092,10.855419359127,59.218371489022,65.005159969949,61.8538756326916,0.166803335903836,0.696854538877175,2.37865881779487,0.175501037697136,4,"5678",FALSE,0.314057176772568,"Additive"
"487",1,1,1,1,1,0,0,0,60.5790281035162,61.7385637796382,61.2355648693325,59.218371489022,65.005159969949,61.8538756326916,0.447084170328009,1.16337487469334,2.46282222038748,0.990003685993245,5,"12345",FALSE,1.03092609686135,"Additive"
"487",1,1,1,1,0,1,0,0,61.1421315669932,62.0857829712188,61.6039069309007,59.218371489022,65.005159969949,61.8538756326916,0.513016382395507,1.33320118176724,2.841032162757,0.995958722081131,5,"12346",FALSE,0.913879015808952,"Additive"
"487",1,1,1,1,0,0,1,0,2.48377259918058,5.24293871851845,4.31433211218269,59.218371489022,65.005159969949,61.8538756326916,0.00380428042315725,0.091122288662153,0.485350535600019,0.0697503926480306,5,"12347",TRUE,3.18107377426834,"Antagonism"
"487",1,1,1,1,0,0,0,1,61.5330062773403,63.1800418377494,62.4093090428924,59.218371489022,65.005159969949,61.8538756326916,0.462180354846189,1.22634877744099,2.68273043167279,1.00897976730673,5,"12348",FALSE,0.993749623595362,"Additive"
"487",1,1,1,0,1,1,0,0,62.2457649473348,63.7021950182162,62.628570873283,59.218371489022,65.005159969949,61.8538756326916,0.477747371241015,1.27199201716345,2.74308129560424,1.0125246030692,5,"12356",FALSE,0.963365082922187,"Additive"
"487",1,1,1,0,1,0,1,0,4.6768500737292,5.76532304891118,5.28155125607631,59.218371489022,65.005159969949,61.8538756326916,0.00145054094389386,0.0240911923629357,0.121018729183839,0.0853875557845376,5,"12357",TRUE,12.6142276901593,"Antagonism"
"487",1,1,1,0,1,0,0,1,60.8602323676276,62.2379539643685,61.5577610001992,59.218371489022,65.005159969949,61.8538756326916,0.466448309849904,1.21682525512736,2.60187164175242,0.995212674558167,5,"12358",FALSE,0.989434340790707,"Additive"
"487",1,1,1,0,0,1,1,0,13.4915937165225,17.9945177943299,16.5056893905479,59.218371489022,65.005159969949,61.8538756326916,0.0164588634149158,0.856059156443023,5.28153990937004,0.266849719952296,5,"12367",FALSE,2.56216932644198,"Additive"
"487",1,1,1,0,0,1,0,1,60.1208478528034,62.3241395921292,61.288893266092,59.218371489022,65.005159969949,61.8538756326916,0.522047548904516,1.38390552123709,3.00428882603635,0.990865853419522,5,"12368",FALSE,0.869838962927298,"Additive"
"487",1,1,1,0,0,0,1,1,3.77380159416139,8.31294113294628,6.35830619536081,59.218371489022,65.005159969949,61.8538756326916,0.0000465734855819889,0.00129601931012641,0.00712091093210515,0.102795598987499,5,"12378",TRUE,366.69634019858,"Antagonism"
"487",1,1,0,1,1,1,0,0,61.4045475669812,64.3342849529716,62.427588148598,59.218371489022,65.005159969949,61.8538756326916,0.443389629881331,1.15215157949236,2.39413540084126,1.00927528808887,5,"12456",FALSE,1.05256356903593,"Additive"
"487",1,1,0,1,1,0,1,0,3.40866662214272,3.96370460215232,3.69364064844744,59.218371489022,65.005159969949,61.8538756326916,0.200969857284334,1.39826168292593,5.00012063189597,0.0597155895352699,5,"12457",FALSE,0.0818403206898748,"Additive"
"487",1,1,0,1,1,0,0,1,62.3610242619476,63.1417588670588,62.8290131735458,59.218371489022,65.005159969949,61.8538756326916,0.43862504448289,1.15809478352099,2.45650183259756,1.01576518093458,5,"12458",FALSE,1.06117260988563,"Additive"
"487",1,1,0,1,0,1,1,0,3.58146960606279,4.92468061318135,4.18614746707739,59.218371489022,65.005159969949,61.8538756326916,0.541880298007825,9.48453798784038,47.3964177476933,0.0676780140978731,5,"12467",FALSE,0.0254476040311366,"Additive"
"487",1,1,0,1,0,1,0,1,62.1843159932076,62.8766651462487,62.5885945819617,59.218371489022,65.005159969949,61.8538756326916,0.466214551946175,1.19631251490288,2.49878673359537,1.01187830094323,5,"12468",FALSE,1.01445892341323,"Additive"
"487",1,1,0,1,0,0,1,1,28.8778902549627,34.1422119158932,32.025742701751,59.218371489022,65.005159969949,61.8538756326916,0.165302189523625,1.2997380533817,4.99438566269702,0.517764527673743,5,"12478",FALSE,0.825629795724804,"Additive"
"487",1,1,0,0,1,1,1,0,24.7881588776622,26.7021694047356,25.7370239618742,59.218371489022,65.005159969949,61.8538756326916,1.06886558361241,15.9313800516807,74.5732110841061,0.416093958521031,5,"12567",TRUE,0.0818995127438419,"Antagonism"
"487",1,1,0,0,1,1,0,1,62.7855403330172,65.5481354537125,63.875485168879,59.218371489022,65.005159969949,61.8538756326916,0.501394149549006,1.2580578351684,2.67333282331139,1.03268363567373,5,"12568",FALSE,0.984464116215366,"Additive"
"487",1,1,0,0,1,0,1,1,0.631301225516989,0.754883283903635,0.71157881872473,59.218371489022,65.005159969949,61.8538756326916,0.00201115874115689,0.0125696694897007,0.0421276507612142,0.0115041913129311,5,"12578",TRUE,1.67648443244898,"Antagonism"
"487",1,1,0,0,0,1,1,1,0.58481853046372,0.951583841005128,0.721416775244375,59.218371489022,65.005159969949,61.8538756326916,0.000765678995088206,0.0148678614872768,0.0767235840340736,0.0116632428908478,5,"12678",TRUE,3.10850397665767,"Antagonism"
"487",1,0,1,1,1,1,0,0,60.4088105084261,61.2563207978126,60.9621617163156,59.218371489022,65.005159969949,61.8538756326916,0.436176681097658,1.14337407927474,2.45416428829266,0.985583540121701,5,"13456",FALSE,1.05426476701423,"Additive"
"487",1,0,1,1,1,0,1,0,1.9218009536102,2.45315828745257,2.19946433082856,59.218371489022,65.005159969949,61.8538756326916,0.000147459408922971,0.00115817614970678,0.00428231849845299,0.0355590382709354,5,"13457",TRUE,61.5445362549078,"Antagonism"
"487",1,0,1,1,1,0,0,1,62.0497473813254,63.192036695066,62.6489225771362,59.218371489022,65.005159969949,61.8538756326916,0.437372679748353,1.14183614285293,2.45398050164283,1.01285363182682,5,"13458",FALSE,1.08815967618813,"Additive"
"487",1,0,1,1,0,1,1,0,0.490753830045528,1.04500440363163,0.681640876144836,59.218371489022,65.005159969949,61.8538756326916,0.0192955083269019,0.404752810196133,2.09178398862351,0.0110201805331107,5,"13467",FALSE,0.105400677068526,"Additive"
"487",1,0,1,1,0,1,0,1,59.6058045950819,64.8180672481926,61.2332176135948,59.218371489022,65.005159969949,61.8538756326916,0.417765372646475,1.11061507585137,2.41504347566143,0.989965737591247,5,"13468",FALSE,1.09269526181227,"Additive"
"487",1,0,1,1,0,0,1,1,0.814645406274387,1.02189279917216,0.922606536670201,59.218371489022,65.005159969949,61.8538756326916,0.0000767603993800219,0.000626394812576186,0.0022873628809012,0.0149159050622622,5,"13478",TRUE,49.3759350015494,"Antagonism"
"487",1,0,1,0,1,1,1,0,0.959567270637268,1.4449270772152,1.22775119054489,59.218371489022,65.005159969949,61.8538756326916,0.00148141108649425,0.0247036978611544,0.11839180258634,0.0198492200850223,5,"13567",TRUE,2.7156836747828,"Antagonism"
"487",1,0,1,0,1,1,0,1,60.5854469222845,61.6619579826049,61.0258253940279,59.218371489022,65.005159969949,61.8538756326916,0.470530361805228,1.18290372712236,2.53352657133212,0.986612799437485,5,"13568",FALSE,1.01406719930409,"Additive"
"487",1,0,1,0,1,0,1,1,9.50829956375536,12.9498329528057,11.6351365204857,59.218371489022,65.005159969949,61.8538756326916,0.000276773483284434,0.00177151642467388,0.00627997332827335,0.188106830840785,5,"13578",TRUE,196.389955737387,"Antagonism"
"487",1,0,1,0,0,1,1,1,5.35780334704901,7.67235611347312,6.39430929030067,59.218371489022,65.005159969949,61.8538756326916,0.00174573202784719,0.0366850366914772,0.180365569382733,0.103377665908474,5,"13678",TRUE,10.4283942525074,"Antagonism"
"487",1,0,0,1,1,1,1,0,11.193047455784,12.806932879291,11.6912282812615,59.218371489022,65.005159969949,61.8538756326916,0.0356382317707409,0.540007711128514,2.47473083628402,0.189013673948061,5,"14567",FALSE,1.12868506822315,"Additive"
"487",1,0,0,1,1,1,0,1,59.9647137250277,60.8528276883511,60.442567949174,59.218371489022,65.005159969949,61.8538756326916,0.449003649822531,1.1348278631149,2.48059316125501,0.977183197187216,5,"14568",FALSE,1.03296887304303,"Additive"
"487",1,0,0,1,1,0,1,1,4.17043724008445,5.38756851096708,4.83191734257075,59.218371489022,65.005159969949,61.8538756326916,0.0324516575111636,0.207600438829241,0.699862195831753,0.0781182632962928,5,"14578",TRUE,0.689313667804224,"Synergism"
"487",1,0,0,1,0,1,1,1,4.03006424854396,5.18287087543822,4.78730627856994,59.218371489022,65.005159969949,61.8538756326916,0.0591418230734504,1.04151030337914,5.10770903703446,0.0773970301715372,5,"14678",FALSE,0.259251790917998,"Additive"
"487",1,0,0,0,1,1,1,1,3.394221012803,4.85736911204155,4.24264510556165,59.218371489022,65.005159969949,61.8538756326916,0.061142298409171,1.29341399638508,6.25541363527664,0.0685914190851331,5,"15678",FALSE,0.210015788318957,"Additive"
"487",0,1,1,1,1,1,0,0,61.886579129583,64.7467721072759,63.1894248334598,59.218371489022,65.005159969949,61.8538756326916,0.465433878495882,1.14200951503372,2.37568920792762,1.02159200514288,5,"23456",FALSE,1.06179724332795,"Additive"
"487",0,1,1,1,1,0,1,0,6.72241462481611,8.5930250653827,7.58712369831823,59.218371489022,65.005159969949,61.8538756326916,0.11663005773356,2.77935598377553,15.324698839533,0.122662058289977,5,"23457",FALSE,0.204813467848839,"Additive"
"487",0,1,1,1,1,0,0,1,60.5793077460498,62.6681406913714,61.6487192613058,59.218371489022,65.005159969949,61.8538756326916,0.430532565968017,1.05558942517387,2.25334127885832,0.996683209107153,5,"23458",FALSE,1.13377971705152,"Additive"
"487",0,1,1,1,0,1,1,0,4.38148042307792,6.14440048270313,5.11434819925532,59.218371489022,65.005159969949,61.8538756326916,0.681007010569204,39.4601249529334,259.082330873125,0.0826843612779574,5,"23467",FALSE,0.0201709696283441,"Additive"
"487",0,1,1,1,0,1,0,1,61.1240177603643,62.0591751824659,61.7311631224281,59.218371489022,65.005159969949,61.8538756326916,0.414285215995874,1.07826408083603,2.27464245566249,0.998016090196317,5,"23468",FALSE,1.11763224185087,"Additive"
"487",0,1,1,1,0,0,1,1,5.12020879947623,6.62010911271971,5.77429433102418,59.218371489022,65.005159969949,61.8538756326916,0.00211451592848443,0.0641871302006648,0.366997461226113,0.0933537999350892,5,"23478",TRUE,7.8310860395162,"Antagonism"
