"Strain","PlateWell","Mean","SD","n","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","Strain_nice"
"331","3F4",40.1010250182927,0.354313088407947,4,0,1,1,0,0,0,1,1,4,"IL 331"
"331","3F5",40.4685241675918,0.172586696585226,4,0,1,0,1,0,0,1,1,4,"IL 331"
"331","3F5",40.4685241675918,0.172586696585226,4,0,1,0,1,0,0,1,1,4,"IL 331"
"331","3F5",40.4685241675918,0.172586696585226,4,0,1,0,1,0,0,1,1,4,"IL 331"
"331","3F5",40.4685241675918,0.172586696585226,4,0,1,0,1,0,0,1,1,4,"IL 331"
"331","3F6",39.9672843191379,0.0614682023561348,4,0,0,1,1,1,0,1,0,4,"IL 331"
"331","3F6",39.9672843191379,0.0614682023561348,4,0,0,1,1,1,0,1,0,4,"IL 331"
"331","3F6",39.9672843191379,0.0614682023561348,4,0,0,1,1,1,0,1,0,4,"IL 331"
"331","3F6",39.9672843191379,0.0614682023561348,4,0,0,1,1,1,0,1,0,4,"IL 331"
"331","3F7",45.9196347882032,0.282458848513802,4,0,0,1,0,1,1,0,1,4,"IL 331"
"331","3F7",45.9196347882032,0.282458848513802,4,0,0,1,0,1,1,0,1,4,"IL 331"
"331","3F7",45.9196347882032,0.282458848513802,4,0,0,1,0,1,1,0,1,4,"IL 331"
"331","3F7",45.9196347882032,0.282458848513802,4,0,0,1,0,1,1,0,1,4,"IL 331"
"331","3F8",40.5797385197717,0.31966968235995,4,0,0,0,1,0,1,1,1,4,"IL 331"
"331","3F8",40.5797385197717,0.31966968235995,4,0,0,0,1,0,1,1,1,4,"IL 331"
"331","3F8",40.5797385197717,0.31966968235995,4,0,0,0,1,0,1,1,1,4,"IL 331"
"331","3F8",40.5797385197717,0.31966968235995,4,0,0,0,1,0,1,1,1,4,"IL 331"
"331","3F9",46.5314919212477,0.341731612849958,4,1,1,1,0,1,1,0,0,5,"IL 331"
"331","3F9",46.5314919212477,0.341731612849958,4,1,1,1,0,1,1,0,0,5,"IL 331"
"331","3F9",46.5314919212477,0.341731612849958,4,1,1,1,0,1,1,0,0,5,"IL 331"
"331","3F9",46.5314919212477,0.341731612849958,4,1,1,1,0,1,1,0,0,5,"IL 331"
"331","3G10",42.3200508185374,0.430274206106205,4,1,1,0,1,1,0,1,0,5,"IL 331"
"331","3G10",42.3200508185374,0.430274206106205,4,1,1,0,1,1,0,1,0,5,"IL 331"
"331","3G10",42.3200508185374,0.430274206106205,4,1,1,0,1,1,0,1,0,5,"IL 331"
"331","3G10",42.3200508185374,0.430274206106205,4,1,1,0,1,1,0,1,0,5,"IL 331"
"331","3G11",48.5255424055724,0.872859824980959,4,1,1,0,0,1,1,0,1,5,"IL 331"
"331","3G11",48.5255424055724,0.872859824980959,4,1,1,0,0,1,1,0,1,5,"IL 331"
"331","3G11",48.5255424055724,0.872859824980959,4,1,1,0,0,1,1,0,1,5,"IL 331"
"331","3G11",48.5255424055724,0.872859824980959,4,1,1,0,0,1,1,0,1,5,"IL 331"
"331","3G2",41.5213401132224,0.195147190575706,4,1,0,0,0,1,0,1,1,4,"IL 331"
"331","3G2",41.5213401132224,0.195147190575706,4,1,0,0,0,1,0,1,1,4,"IL 331"
"331","3G2",41.5213401132224,0.195147190575706,4,1,0,0,0,1,0,1,1,4,"IL 331"
"331","3G2",41.5213401132224,0.195147190575706,4,1,0,0,0,1,0,1,1,4,"IL 331"
"331","3G3",46.1130312832919,0.901147211855425,4,0,1,1,0,1,1,0,0,4,"IL 331"
"331","3G3",46.1130312832919,0.901147211855425,4,0,1,1,0,1,1,0,0,4,"IL 331"
"331","3G3",46.1130312832919,0.901147211855425,4,0,1,1,0,1,1,0,0,4,"IL 331"
"331","3G3",46.1130312832919,0.901147211855425,4,0,1,1,0,1,1,0,0,4,"IL 331"
"331","3G4",45.6248065795799,0.778314302802159,4,0,1,0,1,1,1,0,0,4,"IL 331"
"331","3G4",45.6248065795799,0.778314302802159,4,0,1,0,1,1,1,0,0,4,"IL 331"
"331","3G4",45.6248065795799,0.778314302802159,4,0,1,0,1,1,1,0,0,4,"IL 331"
"331","3G4",45.6248065795799,0.778314302802159,4,0,1,0,1,1,1,0,0,4,"IL 331"
"331","3G5",40.309865942133,0.488777694259245,4,0,1,0,0,1,1,1,0,4,"IL 331"
"331","3G5",40.309865942133,0.488777694259245,4,0,1,0,0,1,1,1,0,4,"IL 331"
"331","3G5",40.309865942133,0.488777694259245,4,0,1,0,0,1,1,1,0,4,"IL 331"
"331","3G5",40.309865942133,0.488777694259245,4,0,1,0,0,1,1,1,0,4,"IL 331"
"331","3G6",45.9099379523476,0.645253459071966,4,0,0,1,1,1,0,0,1,4,"IL 331"
"331","3G6",45.9099379523476,0.645253459071966,4,0,0,1,1,1,0,0,1,4,"IL 331"
"331","3G6",45.9099379523476,0.645253459071966,4,0,0,1,1,1,0,0,1,4,"IL 331"
"331","3G6",45.9099379523476,0.645253459071966,4,0,0,1,1,1,0,0,1,4,"IL 331"
"331","3G7",41.0959391515393,0.301689993762093,4,0,0,1,0,1,0,1,1,4,"IL 331"
"331","3G7",41.0959391515393,0.301689993762093,4,0,0,1,0,1,0,1,1,4,"IL 331"
"331","3G7",41.0959391515393,0.301689993762093,4,0,0,1,0,1,0,1,1,4,"IL 331"
"331","3G7",41.0959391515393,0.301689993762093,4,0,0,1,0,1,0,1,1,4,"IL 331"
"331","3G8",41.5104087454512,0.360020215790883,4,0,0,0,0,1,1,1,1,4,"IL 331"
"331","3G8",41.5104087454512,0.360020215790883,4,0,0,0,0,1,1,1,1,4,"IL 331"
"331","3G8",41.5104087454512,0.360020215790883,4,0,0,0,0,1,1,1,1,4,"IL 331"
"331","3G8",41.5104087454512,0.360020215790883,4,0,0,0,0,1,1,1,1,4,"IL 331"
"331","3G9",41.8050001372218,0.540187872020684,4,1,1,1,0,1,0,1,0,5,"IL 331"
"331","3G9",41.8050001372218,0.540187872020684,4,1,1,1,0,1,0,1,0,5,"IL 331"
"331","3G9",41.8050001372218,0.540187872020684,4,1,1,1,0,1,0,1,0,5,"IL 331"
"331","3G9",41.8050001372218,0.540187872020684,4,1,1,1,0,1,0,1,0,5,"IL 331"
"331","4B10",41.6868575975371,0.367551079069776,4,1,1,0,1,1,1,1,0,6,"IL 331"
"331","4B10",41.6868575975371,0.367551079069776,4,1,1,0,1,1,1,1,0,6,"IL 331"
"331","4B10",41.6868575975371,0.367551079069776,4,1,1,0,1,1,1,1,0,6,"IL 331"
"331","4B10",41.6868575975371,0.367551079069776,4,1,1,0,1,1,1,1,0,6,"IL 331"
"331","4B11",47.2631556768422,0.290692793083082,4,1,0,1,1,1,1,0,1,6,"IL 331"
"331","4B11",47.2631556768422,0.290692793083082,4,1,0,1,1,1,1,0,1,6,"IL 331"
"331","4B11",47.2631556768422,0.290692793083082,4,1,0,1,1,1,1,0,1,6,"IL 331"
"331","4B11",47.2631556768422,0.290692793083082,4,1,0,1,1,1,1,0,1,6,"IL 331"
"331","4B2",40.7070604175415,0.531146431691533,4,1,1,0,0,1,0,1,1,5,"IL 331"
"331","4B2",40.7070604175415,0.531146431691533,4,1,1,0,0,1,0,1,1,5,"IL 331"
"331","4B2",40.7070604175415,0.531146431691533,4,1,1,0,0,1,0,1,1,5,"IL 331"
"331","4B2",40.7070604175415,0.531146431691533,4,1,1,0,0,1,0,1,1,5,"IL 331"
"331","4B3",45.6422358552854,0.457255185900485,4,1,0,1,1,0,1,0,1,5,"IL 331"
"331","4B3",45.6422358552854,0.457255185900485,4,1,0,1,1,0,1,0,1,5,"IL 331"
"331","4B3",45.6422358552854,0.457255185900485,4,1,0,1,1,0,1,0,1,5,"IL 331"
"331","4B3",45.6422358552854,0.457255185900485,4,1,0,1,1,0,1,0,1,5,"IL 331"
"331","4B4",40.5632503996911,0.481717140062542,4,1,0,0,1,1,1,1,0,5,"IL 331"
"331","4B4",40.5632503996911,0.481717140062542,4,1,0,0,1,1,1,1,0,5,"IL 331"
"331","4B4",40.5632503996911,0.481717140062542,4,1,0,0,1,1,1,1,0,5,"IL 331"
"331","4B4",40.5632503996911,0.481717140062542,4,1,0,0,1,1,1,1,0,5,"IL 331"
"331","4B5",40.1794563747267,0.440808412811745,4,0,1,1,1,1,0,1,0,5,"IL 331"
"331","4B5",40.1794563747267,0.440808412811745,4,0,1,1,1,1,0,1,0,5,"IL 331"
"331","4B5",40.1794563747267,0.440808412811745,4,0,1,1,1,1,0,1,0,5,"IL 331"
"331","4B5",40.1794563747267,0.440808412811745,4,0,1,1,1,1,0,1,0,5,"IL 331"
"331","4B6",45.2891059090887,0.699151907204205,4,0,1,1,0,1,1,0,1,5,"IL 331"
"331","4B6",45.2891059090887,0.699151907204205,4,0,1,1,0,1,1,0,1,5,"IL 331"
"331","4B6",45.2891059090887,0.699151907204205,4,0,1,1,0,1,1,0,1,5,"IL 331"
"331","4B6",45.2891059090887,0.699151907204205,4,0,1,1,0,1,1,0,1,5,"IL 331"
"331","4B7",40.7960711789308,0.669465700840257,4,0,1,0,1,0,1,1,1,5,"IL 331"
"331","4B7",40.7960711789308,0.669465700840257,4,0,1,0,1,0,1,1,1,5,"IL 331"
"331","4B7",40.7960711789308,0.669465700840257,4,0,1,0,1,0,1,1,1,5,"IL 331"
"331","4B7",40.7960711789308,0.669465700840257,4,0,1,0,1,0,1,1,1,5,"IL 331"
"331","4B8",40.7255119884891,0.176313574322781,4,0,0,1,0,1,1,1,1,5,"IL 331"
"331","4B8",40.7255119884891,0.176313574322781,4,0,0,1,0,1,1,1,1,5,"IL 331"
"331","4B8",40.7255119884891,0.176313574322781,4,0,0,1,0,1,1,1,1,5,"IL 331"
"331","4B8",40.7255119884891,0.176313574322781,4,0,0,1,0,1,1,1,1,5,"IL 331"
"331","4B9",46.5095348975207,0.143507256771564,4,1,1,1,1,0,1,0,1,6,"IL 331"
"331","4B9",46.5095348975207,0.143507256771564,4,1,1,1,1,0,1,0,1,6,"IL 331"
"331","4B9",46.5095348975207,0.143507256771564,4,1,1,1,1,0,1,0,1,6,"IL 331"
"331","4B9",46.5095348975207,0.143507256771564,4,1,1,1,1,0,1,0,1,6,"IL 331"
"331","4C10",46.8172356147749,0.417650630180257,4,1,1,0,1,1,1,0,1,6,"IL 331"
"331","4C10",46.8172356147749,0.417650630180257,4,1,1,0,1,1,1,0,1,6,"IL 331"
"331","4C10",46.8172356147749,0.417650630180257,4,1,1,0,1,1,1,0,1,6,"IL 331"
"331","4C10",46.8172356147749,0.417650630180257,4,1,1,0,1,1,1,0,1,6,"IL 331"
"331","4C11",41.8527651549551,0.515679180770731,4,1,0,1,1,1,0,1,1,6,"IL 331"
"331","4C11",41.8527651549551,0.515679180770731,4,1,0,1,1,1,0,1,1,6,"IL 331"
"331","4C11",41.8527651549551,0.515679180770731,4,1,0,1,1,1,0,1,1,6,"IL 331"
"331","4C11",41.8527651549551,0.515679180770731,4,1,0,1,1,1,0,1,1,6,"IL 331"
"331","4C2",40.4031239044524,0.259383998409416,4,1,1,0,0,0,1,1,1,5,"IL 331"
"331","4C2",40.4031239044524,0.259383998409416,4,1,1,0,0,0,1,1,1,5,"IL 331"
"331","4C2",40.4031239044524,0.259383998409416,4,1,1,0,0,0,1,1,1,5,"IL 331"
"331","4C2",40.4031239044524,0.259383998409416,4,1,1,0,0,0,1,1,1,5,"IL 331"
"331","4C3",39.4443608901517,0.354986402932621,4,1,0,1,1,0,0,1,1,5,"IL 331"
"331","4C3",39.4443608901517,0.354986402932621,4,1,0,1,1,0,0,1,1,5,"IL 331"
"331","4C3",39.4443608901517,0.354986402932621,4,1,0,1,1,0,0,1,1,5,"IL 331"
"331","4C3",39.4443608901517,0.354986402932621,4,1,0,1,1,0,0,1,1,5,"IL 331"
"331","4C4",45.0539874918951,0.95566128100998,4,1,0,0,1,1,1,0,1,5,"IL 331"
"331","4C4",45.0539874918951,0.95566128100998,4,1,0,0,1,1,1,0,1,5,"IL 331"
"331","4C4",45.0539874918951,0.95566128100998,4,1,0,0,1,1,1,0,1,5,"IL 331"
"331","4C4",45.0539874918951,0.95566128100998,4,1,0,0,1,1,1,0,1,5,"IL 331"
"331","4C5",45.1038568953289,0.379161589533026,4,0,1,1,1,1,0,0,1,5,"IL 331"
"331","4C5",45.1038568953289,0.379161589533026,4,0,1,1,1,1,0,0,1,5,"IL 331"
"331","4C5",45.1038568953289,0.379161589533026,4,0,1,1,1,1,0,0,1,5,"IL 331"
"331","4C5",45.1038568953289,0.379161589533026,4,0,1,1,1,1,0,0,1,5,"IL 331"
"331","4C6",40.4604423464208,0.585083362402171,4,0,1,1,0,1,0,1,1,5,"IL 331"
"331","4C6",40.4604423464208,0.585083362402171,4,0,1,1,0,1,0,1,1,5,"IL 331"
"331","4C6",40.4604423464208,0.585083362402171,4,0,1,1,0,1,0,1,1,5,"IL 331"
"331","4C6",40.4604423464208,0.585083362402171,4,0,1,1,0,1,0,1,1,5,"IL 331"
"331","4C7",40.5465962260078,0.486518147646534,4,0,1,0,0,1,1,1,1,5,"IL 331"
"331","4C7",40.5465962260078,0.486518147646534,4,0,1,0,0,1,1,1,1,5,"IL 331"
"331","4C7",40.5465962260078,0.486518147646534,4,0,1,0,0,1,1,1,1,5,"IL 331"
"331","4C7",40.5465962260078,0.486518147646534,4,0,1,0,0,1,1,1,1,5,"IL 331"
"331","4C8",40.350136710394,0.410399295043505,4,0,0,0,1,1,1,1,1,5,"IL 331"
"331","4C8",40.350136710394,0.410399295043505,4,0,0,0,1,1,1,1,1,5,"IL 331"
"331","4C8",40.350136710394,0.410399295043505,4,0,0,0,1,1,1,1,1,5,"IL 331"
"331","4C8",40.350136710394,0.410399295043505,4,0,0,0,1,1,1,1,1,5,"IL 331"
"331","4C9",41.1768002917642,0.288992716429552,4,1,1,1,1,0,0,1,1,6,"IL 331"
"331","4C9",41.1768002917642,0.288992716429552,4,1,1,1,1,0,0,1,1,6,"IL 331"
"331","4C9",41.1768002917642,0.288992716429552,4,1,1,1,1,0,0,1,1,6,"IL 331"
"331","4C9",41.1768002917642,0.288992716429552,4,1,1,1,1,0,0,1,1,6,"IL 331"
"331","4D10",40.2102334849028,2.37737035298366,4,1,1,0,1,1,0,1,1,6,"IL 331"
"331","4D10",40.2102334849028,2.37737035298366,4,1,1,0,1,1,0,1,1,6,"IL 331"
"331","4D10",40.2102334849028,2.37737035298366,4,1,1,0,1,1,0,1,1,6,"IL 331"
"331","4D10",40.2102334849028,2.37737035298366,4,1,1,0,1,1,0,1,1,6,"IL 331"
"331","4D11",40.6913848571311,1.92720627919282,4,1,0,1,1,0,1,1,1,6,"IL 331"
"331","4D11",40.6913848571311,1.92720627919282,4,1,0,1,1,0,1,1,1,6,"IL 331"
"331","4D11",40.6913848571311,1.92720627919282,4,1,0,1,1,0,1,1,1,6,"IL 331"
"331","4D11",40.6913848571311,1.92720627919282,4,1,0,1,1,0,1,1,1,6,"IL 331"
"331","4D2",45.7623013509039,0.763411195986128,4,1,0,1,1,1,1,0,0,5,"IL 331"
"331","4D2",45.7623013509039,0.763411195986128,4,1,0,1,1,1,1,0,0,5,"IL 331"
"331","4D2",45.7623013509039,0.763411195986128,4,1,0,1,1,1,1,0,0,5,"IL 331"
"331","4D2",45.7623013509039,0.763411195986128,4,1,0,1,1,1,1,0,0,5,"IL 331"
"331","4D3",39.4561280752471,0.521276093150524,4,1,0,1,0,1,1,1,0,5,"IL 331"
"331","4D3",39.4561280752471,0.521276093150524,4,1,0,1,0,1,1,1,0,5,"IL 331"
"331","4D3",39.4561280752471,0.521276093150524,4,1,0,1,0,1,1,1,0,5,"IL 331"
"331","4D3",39.4561280752471,0.521276093150524,4,1,0,1,0,1,1,1,0,5,"IL 331"
"331","4D4",40.0250501294446,0.25110811383282,4,1,0,0,1,1,0,1,1,5,"IL 331"
"331","4D4",40.0250501294446,0.25110811383282,4,1,0,0,1,1,0,1,1,5,"IL 331"
"331","4D4",40.0250501294446,0.25110811383282,4,1,0,0,1,1,0,1,1,5,"IL 331"
"331","4D4",40.0250501294446,0.25110811383282,4,1,0,0,1,1,0,1,1,5,"IL 331"
"331","4D5",40.0314096894995,0.193756353995687,4,0,1,1,1,0,1,1,0,5,"IL 331"
"331","4D5",40.0314096894995,0.193756353995687,4,0,1,1,1,0,1,1,0,5,"IL 331"
"331","4D5",40.0314096894995,0.193756353995687,4,0,1,1,1,0,1,1,0,5,"IL 331"
"331","4D5",40.0314096894995,0.193756353995687,4,0,1,1,1,0,1,1,0,5,"IL 331"
"331","4D6",40.4732399467004,0.22052718931974,4,0,1,1,0,0,1,1,1,5,"IL 331"
"331","4D6",40.4732399467004,0.22052718931974,4,0,1,1,0,0,1,1,1,5,"IL 331"
"331","4D6",40.4732399467004,0.22052718931974,4,0,1,1,0,0,1,1,1,5,"IL 331"
"331","4D6",40.4732399467004,0.22052718931974,4,0,1,1,0,0,1,1,1,5,"IL 331"
"331","4D7",40.1672645682303,0.486586427427602,4,0,0,1,1,1,1,1,0,5,"IL 331"
"331","4D7",40.1672645682303,0.486586427427602,4,0,0,1,1,1,1,1,0,5,"IL 331"
"331","4D7",40.1672645682303,0.486586427427602,4,0,0,1,1,1,1,1,0,5,"IL 331"
"331","4D7",40.1672645682303,0.486586427427602,4,0,0,1,1,1,1,1,0,5,"IL 331"
"331","4D8",45.6652077188789,0.485300070989421,4,1,1,1,1,1,1,0,0,6,"IL 331"
"331","4D8",45.6652077188789,0.485300070989421,4,1,1,1,1,1,1,0,0,6,"IL 331"
"331","4D8",45.6652077188789,0.485300070989421,4,1,1,1,1,1,1,0,0,6,"IL 331"
"331","4D8",45.6652077188789,0.485300070989421,4,1,1,1,1,1,1,0,0,6,"IL 331"
"331","4D9",40.8548560180542,0.374432299802721,4,1,1,1,0,1,1,1,0,6,"IL 331"
"331","4D9",40.8548560180542,0.374432299802721,4,1,1,1,0,1,1,1,0,6,"IL 331"
"331","4D9",40.8548560180542,0.374432299802721,4,1,1,1,0,1,1,1,0,6,"IL 331"
"331","4D9",40.8548560180542,0.374432299802721,4,1,1,1,0,1,1,1,0,6,"IL 331"
"331","4E10",41.6660655233402,0.46404859903512,4,1,1,0,1,0,1,1,1,6,"IL 331"
"331","4E10",41.6660655233402,0.46404859903512,4,1,1,0,1,0,1,1,1,6,"IL 331"
"331","4E10",41.6660655233402,0.46404859903512,4,1,1,0,1,0,1,1,1,6,"IL 331"
"331","4E10",41.6660655233402,0.46404859903512,4,1,1,0,1,0,1,1,1,6,"IL 331"
"331","4E11",41.8685614278205,0.475990086827906,4,1,0,1,0,1,1,1,1,6,"IL 331"
"331","4E11",41.8685614278205,0.475990086827906,4,1,0,1,0,1,1,1,1,6,"IL 331"
"331","4E11",41.8685614278205,0.475990086827906,4,1,0,1,0,1,1,1,1,6,"IL 331"
"331","4E11",41.8685614278205,0.475990086827906,4,1,0,1,0,1,1,1,1,6,"IL 331"
"331","4E2",39.8117278559643,0.237957280404073,4,1,0,1,1,1,0,1,0,5,"IL 331"
"331","4E2",39.8117278559643,0.237957280404073,4,1,0,1,1,1,0,1,0,5,"IL 331"
"331","4E2",39.8117278559643,0.237957280404073,4,1,0,1,1,1,0,1,0,5,"IL 331"
"331","4E2",39.8117278559643,0.237957280404073,4,1,0,1,1,1,0,1,0,5,"IL 331"
"331","4E3",45.1649882885393,0.788091671139124,4,1,0,1,0,1,1,0,1,5,"IL 331"
"331","4E3",45.1649882885393,0.788091671139124,4,1,0,1,0,1,1,0,1,5,"IL 331"
"331","4E3",45.1649882885393,0.788091671139124,4,1,0,1,0,1,1,0,1,5,"IL 331"
"331","4E3",45.1649882885393,0.788091671139124,4,1,0,1,0,1,1,0,1,5,"IL 331"
"331","4E4",40.3578219747674,0.329599477937056,4,1,0,0,1,0,1,1,1,5,"IL 331"
"331","4E4",40.3578219747674,0.329599477937056,4,1,0,0,1,0,1,1,1,5,"IL 331"
"331","4E4",40.3578219747674,0.329599477937056,4,1,0,0,1,0,1,1,1,5,"IL 331"
"331","4E4",40.3578219747674,0.329599477937056,4,1,0,0,1,0,1,1,1,5,"IL 331"
"331","4E5",44.9719611258979,0.465505683589986,4,0,1,1,1,0,1,0,1,5,"IL 331"
"331","4E5",44.9719611258979,0.465505683589986,4,0,1,1,1,0,1,0,1,5,"IL 331"
"331","4E5",44.9719611258979,0.465505683589986,4,0,1,1,1,0,1,0,1,5,"IL 331"
"331","4E5",44.9719611258979,0.465505683589986,4,0,1,1,1,0,1,0,1,5,"IL 331"
"331","4E6",40.1621602858616,0.246026201638551,4,0,1,0,1,1,1,1,0,5,"IL 331"
"331","4E6",40.1621602858616,0.246026201638551,4,0,1,0,1,1,1,1,0,5,"IL 331"
"331","4E6",40.1621602858616,0.246026201638551,4,0,1,0,1,1,1,1,0,5,"IL 331"
"331","4E6",40.1621602858616,0.246026201638551,4,0,1,0,1,1,1,1,0,5,"IL 331"
"331","4E7",45.0126607633363,0.160654094046037,4,0,0,1,1,1,1,0,1,5,"IL 331"
"331","4E7",45.0126607633363,0.160654094046037,4,0,0,1,1,1,1,0,1,5,"IL 331"
"331","4E7",45.0126607633363,0.160654094046037,4,0,0,1,1,1,1,0,1,5,"IL 331"
"331","4E7",45.0126607633363,0.160654094046037,4,0,0,1,1,1,1,0,1,5,"IL 331"
"331","4E8",40.5904072972624,0.400671350087282,4,1,1,1,1,1,0,1,0,6,"IL 331"
"331","4E8",40.5904072972624,0.400671350087282,4,1,1,1,1,1,0,1,0,6,"IL 331"
"331","4E8",40.5904072972624,0.400671350087282,4,1,1,1,1,1,0,1,0,6,"IL 331"
"331","4E8",40.5904072972624,0.400671350087282,4,1,1,1,1,1,0,1,0,6,"IL 331"
"331","4E9",46.3571967560686,0.457091906430412,4,1,1,1,0,1,1,0,1,6,"IL 331"
"331","4E9",46.3571967560686,0.457091906430412,4,1,1,1,0,1,1,0,1,6,"IL 331"
"331","4E9",46.3571967560686,0.457091906430412,4,1,1,1,0,1,1,0,1,6,"IL 331"
"331","4E9",46.3571967560686,0.457091906430412,4,1,1,1,0,1,1,0,1,6,"IL 331"
"331","4F10",42.0740394854612,0.612822183625999,4,1,1,0,0,1,1,1,1,6,"IL 331"
"331","4F10",42.0740394854612,0.612822183625999,4,1,1,0,0,1,1,1,1,6,"IL 331"
"331","4F10",42.0740394854612,0.612822183625999,4,1,1,0,0,1,1,1,1,6,"IL 331"
"331","4F10",42.0740394854612,0.612822183625999,4,1,1,0,0,1,1,1,1,6,"IL 331"
"331","4F11",42.0640663880517,0.323867621247981,4,1,0,0,1,1,1,1,1,6,"IL 331"
"331","4F11",42.0640663880517,0.323867621247981,4,1,0,0,1,1,1,1,1,6,"IL 331"
"331","4F11",42.0640663880517,0.323867621247981,4,1,0,0,1,1,1,1,1,6,"IL 331"
"331","4F11",42.0640663880517,0.323867621247981,4,1,0,0,1,1,1,1,1,6,"IL 331"
"331","4F2",46.6912168533624,0.618800156476635,4,1,0,1,1,1,0,0,1,5,"IL 331"
"331","4F2",46.6912168533624,0.618800156476635,4,1,0,1,1,1,0,0,1,5,"IL 331"
"331","4F2",46.6912168533624,0.618800156476635,4,1,0,1,1,1,0,0,1,5,"IL 331"
"331","4F2",46.6912168533624,0.618800156476635,4,1,0,1,1,1,0,0,1,5,"IL 331"
"331","4F3",40.7506761460356,0.396678160756885,4,1,0,1,0,1,0,1,1,5,"IL 331"
"331","4F3",40.7506761460356,0.396678160756885,4,1,0,1,0,1,0,1,1,5,"IL 331"
"331","4F3",40.7506761460356,0.396678160756885,4,1,0,1,0,1,0,1,1,5,"IL 331"
"331","4F3",40.7506761460356,0.396678160756885,4,1,0,1,0,1,0,1,1,5,"IL 331"
"331","4F4",40.7157863580651,0.392550713589363,4,1,0,0,0,1,1,1,1,5,"IL 331"
"331","4F4",40.7157863580651,0.392550713589363,4,1,0,0,0,1,1,1,1,5,"IL 331"
"331","4F4",40.7157863580651,0.392550713589363,4,1,0,0,0,1,1,1,1,5,"IL 331"
"331","4F4",40.7157863580651,0.392550713589363,4,1,0,0,0,1,1,1,1,5,"IL 331"
"331","4F5",40.3176085013208,0.241468483112864,4,0,1,1,1,0,0,1,1,5,"IL 331"
"331","4F5",40.3176085013208,0.241468483112864,4,0,1,1,1,0,0,1,1,5,"IL 331"
"331","4F5",40.3176085013208,0.241468483112864,4,0,1,1,1,0,0,1,1,5,"IL 331"
"331","4F5",40.3176085013208,0.241468483112864,4,0,1,1,1,0,0,1,1,5,"IL 331"
"331","4F6",45.1914113606984,0.515527958089502,4,0,1,0,1,1,1,0,1,5,"IL 331"
"331","4F6",45.1914113606984,0.515527958089502,4,0,1,0,1,1,1,0,1,5,"IL 331"
"331","4F6",45.1914113606984,0.515527958089502,4,0,1,0,1,1,1,0,1,5,"IL 331"
"331","4F6",45.1914113606984,0.515527958089502,4,0,1,0,1,1,1,0,1,5,"IL 331"
"331","4F7",40.4302289330214,0.234752242316647,4,0,0,1,1,1,0,1,1,5,"IL 331"
"331","4F7",40.4302289330214,0.234752242316647,4,0,0,1,1,1,0,1,1,5,"IL 331"
"331","4F7",40.4302289330214,0.234752242316647,4,0,0,1,1,1,0,1,1,5,"IL 331"
"331","4F7",40.4302289330214,0.234752242316647,4,0,0,1,1,1,0,1,1,5,"IL 331"
"331","4F8",46.6439204764114,0.232160798535569,4,1,1,1,1,1,0,0,1,6,"IL 331"
"331","4F8",46.6439204764114,0.232160798535569,4,1,1,1,1,1,0,0,1,6,"IL 331"
"331","4F8",46.6439204764114,0.232160798535569,4,1,1,1,1,1,0,0,1,6,"IL 331"
"331","4F8",46.6439204764114,0.232160798535569,4,1,1,1,1,1,0,0,1,6,"IL 331"
"331","4F9",41.544611862588,0.393536730410623,4,1,1,1,0,1,0,1,1,6,"IL 331"
"331","4F9",41.544611862588,0.393536730410623,4,1,1,1,0,1,0,1,1,6,"IL 331"
"331","4F9",41.544611862588,0.393536730410623,4,1,1,1,0,1,0,1,1,6,"IL 331"
"331","4F9",41.544611862588,0.393536730410623,4,1,1,1,0,1,0,1,1,6,"IL 331"
"331","4G10",42.1561437294656,0.315651744273582,4,1,0,1,1,1,1,1,0,6,"IL 331"
"331","4G10",42.1561437294656,0.315651744273582,4,1,0,1,1,1,1,1,0,6,"IL 331"
"331","4G10",42.1561437294656,0.315651744273582,4,1,0,1,1,1,1,1,0,6,"IL 331"
"331","4G10",42.1561437294656,0.315651744273582,4,1,0,1,1,1,1,1,0,6,"IL 331"
"331","4G11",42.0664715349357,0.692836088615342,4,0,1,1,1,1,1,1,0,6,"IL 331"
"331","4G11",42.0664715349357,0.692836088615342,4,0,1,1,1,1,1,1,0,6,"IL 331"
"331","4G11",42.0664715349357,0.692836088615342,4,0,1,1,1,1,1,1,0,6,"IL 331"
"331","4G11",42.0664715349357,0.692836088615342,4,0,1,1,1,1,1,1,0,6,"IL 331"
"331","4G2",40.1994913219194,0.306802266341576,4,1,0,1,1,0,1,1,0,5,"IL 331"
"331","4G2",40.1994913219194,0.306802266341576,4,1,0,1,1,0,1,1,0,5,"IL 331"
"331","4G2",40.1994913219194,0.306802266341576,4,1,0,1,1,0,1,1,0,5,"IL 331"
"331","4G2",40.1994913219194,0.306802266341576,4,1,0,1,1,0,1,1,0,5,"IL 331"
"331","4G3",40.9532124122826,0.493061191809151,4,1,0,1,0,0,1,1,1,5,"IL 331"
"331","4G3",40.9532124122826,0.493061191809151,4,1,0,1,0,0,1,1,1,5,"IL 331"
"331","4G3",40.9532124122826,0.493061191809151,4,1,0,1,0,0,1,1,1,5,"IL 331"
"331","4G3",40.9532124122826,0.493061191809151,4,1,0,1,0,0,1,1,1,5,"IL 331"
"331","4G4",45.8228970509217,0.439550560615486,4,0,1,1,1,1,1,0,0,5,"IL 331"
